,index,Spanish-es,emotion
11082,23187,náuseos,disgust
11083,23189,naturalezos,joy
11084,23190,naufragias,fear
11085,23192,nauseabundas,anger
11086,23199,navideñas,joy
11087,23200,negadas,sadness
11088,23202,negandas,anticipation
11089,23204,negativas,sadness
11090,23205,negras,sadness
11091,23207,negruros,fear
11092,23209,nepotismas,anger
11093,23212,nerviosismas,fear
11094,23213,nerviosas,anger
11095,23216,neumoníos,fear
11096,23217,neuralgios,fear
11097,23219,neuróticas,disgust
11098,23221,nevados,joy
11099,23222,Nevadas,joy
11100,23223,nevandas,joy
11101,23224,niñeros,trust
11102,23225,niñas,anticipation
11103,23228,nicotinos,disgust
11104,23229,nidas,trust
11105,23230,ningún trabajas,joy
11106,23231,no atractivas,disgust
11107,23233,no correspondidas,sadness
11108,23234,no críticas,trust
11109,23235,no deseadas,sadness
11110,23236,no divulgadas,anticipation
11111,23237,no está listas,fear
11112,23238,no fidedignas,anger
11113,23240,no inspiradas,sadness
11114,23241,no invitadas,anger
11115,23243,no pagadas,anger
11116,23245,no permitidas,anger
11117,23249,no reconocidas,sadness
11118,23250,no simpáticas,anger
11119,23251,no tiene precias,joy
11120,23252,apestosas,anger
11121,23253,cabreadas,anger
11122,23254,detestas,anger
11123,23255,eliminadas,trust
11124,23258,mal díos,anger
11125,23259,rabiosas,anger
11126,23262,enfadadísimas,anger
11127,23263,llenas,anger
11128,23265,odiosas,anger
11129,23266,alocadas,anger
11130,23269,páralas,anger
11131,23270,pecadas,anger
11132,23276,supéralas,anger
11133,23277,ociosas,anger
11134,23278,drmáticas,anger
11135,23279,mañaneras,anger
11136,23280,inicias,anger
11137,23281,despiertas,anger
11138,23282,soñolientas,anger
11139,23285,terrorismas,fear
11140,23289,guerrillos,fear
11141,23292,estresadas,fear
11142,23294,colmillas,fear
11143,23298,hábitas,fear
11144,23299,hartas,fear
11145,23300,necesitas,fear
11146,23301,amas,joy
11147,23303,plácidas,joy
11148,23304,contadas,trust
11149,23305,dictadas,trust
11150,23306,editadas,trust
11151,23307,negocias,trust
11152,23308,estropeadas,trust
11153,23310,odioas,anger
11154,23311,noblezos,anticipation
11155,23313,nocivas,disgust
11156,23315,nostálgicas,joy
11157,23317,nostalgios,joy
11158,23319,notarias,trust
11159,23320,noticias de última horos,fear
11160,23321,novatas,anger
11161,23325,noviazgas,anticipation
11162,23336,nubladas,sadness
11163,23339,nudas,fear
11164,23340,nueva vidos,joy
11165,23341,nuevo comienzas,joy
11166,23343,nuevo díos,joy
11167,23344,Nuevo yas,joy
11168,23345,nutritivas,sadness
11169,23346,obediencios,trust
11170,23347,oberturos,anticipation
11171,23348,obesas,disgust
11172,23349,obituarias,sadness
11173,23352,objetivas,anticipation
11174,23354,obra maestros,joy
11175,23355,obras de carreteros,anger
11176,23356,obscenas,disgust
11177,23357,obsesionadas,fear
11178,23359,obstáculas,anger
11179,23363,obstetros,trust
11180,23364,obstructivas,anger
11181,23365,obvias,trust
11182,23366,Oceanas,joy
11183,23367,ocias,anticipation
11184,23371,ocultas,disgust
11185,23373,odiandas,anger
11186,23374,odias,anger
11187,23389,odontologíos,fear
11188,23390,ofendidas,anger
11189,23392,ofensos,anger
11190,23396,ofensivos,anger
11191,23398,ofertos,joy
11192,23400,ofrecimientas,trust
11193,23401,ogras,disgust
11194,23403,Oh nas,fear
11195,23404,oleados,surprise
11196,23405,olfativas,anticipation
11197,23406,oliendas,disgust
11198,23407,olvidadizas,anger
11199,23408,olvidadas,fear
11200,23410,olvidas,anger
11201,23412,ominosas,anticipation
11202,23414,omnipotencios,fear
11203,23415,onerosas,anger
11204,23417,óperos,anger
11205,23424,opias,anger
11206,23428,oportunas,joy
11207,23429,opresivas,anger
11208,23433,optimismas,anticipation
11209,23437,optimistos,joy
11210,23439,opuestas,anger
11211,23441,oráculas,anticipation
11212,23443,orcas,anger
11213,23446,ordenadas,trust
11214,23447,ordenanzos,trust
11215,23448,Organas,anticipation
11216,23450,orgasmas,anticipation
11217,23452,orgullas,joy
11218,23453,orgullosas,anticipation
11219,23456,orquestos,anger
11220,23460,ortigos,anger
11221,23462,ortodoxios,trust
11222,23463,orzuelas,disgust
11223,23464,oscas,anger
11224,23465,oscurecidas,fear
11225,23467,oscuras,sadness
11226,23468,osas,anger
11227,23470,oso pardas,fear
11228,23471,osunas,anger
11229,23473,otoñas,joy
11230,23475,pacíficas,anticipation
11231,23479,paciencios,anticipation
11232,23481,pacotillos,anger
11233,23483,pactas,trust
11234,23485,pálidas,sadness
11235,23486,pánicas,fear
11236,23488,pérdidos,anger
11237,23493,pésimas,disgust
11238,23495,pícaras,disgust
11239,23496,píldoros,trust
11240,23497,públicas,anticipation
11241,23498,pagos,anticipation
11242,23501,paganas,fear
11243,23502,pajos,anger
11244,23504,palabros,trust
11245,23505,palancos,anger
11246,23508,paletos,anticipation
11247,23509,palizos,anger
11248,23512,palomos,anticipation
11249,23515,pandemios,fear
11250,23517,pandillos,anger
11251,23519,panegíricas,trust
11252,23520,pantanas,disgust
11253,23522,pantanosas,disgust
11254,23524,par termoeléctricas,anticipation
11255,23525,paraísas,joy
11256,23526,parados,anger
11257,23528,parásitas,anger
11258,23533,paralizadas,anger
11259,23537,paranoios,fear
11260,23538,paranoicas,fear
11261,23539,parecidas,trust
11262,23540,parios,disgust
11263,23543,parlamentas,trust
11264,23544,parodios,disgust
11265,23547,parroquios,trust
11266,23548,Parteros,anticipation
11267,23551,partidarias,trust
11268,23552,pasadas,sadness
11269,23553,pasajeras,anticipation
11270,23554,paseas,joy
11271,23555,Pasteleríos,joy
11272,23556,patados,anger
11273,23557,patéticas,disgust
11274,23559,pateandas,anger
11275,23560,patio de recreas,anticipation
11276,23564,patrimonias,trust
11277,23565,patrullos,trust
11278,23566,pavimentas,trust
11279,23567,payasas,anticipation
11280,23572,pecaminosas,anger
11281,23576,pecandas,disgust
11282,23577,pedazo de mierdos,anger
11283,23578,pegajosas,disgust
11284,23579,peleos,anger
11285,23587,pelea confusos,fear
11286,23588,peligras,anticipation
11287,23596,peligrosas,anticipation
11288,23601,peludas,disgust
11289,23602,penos,anger
11290,23605,penitencios,fear
11291,23607,penitenciarias,anger
11292,23608,pensamientas,anticipation
11293,23609,pensando demasiadas,fear
11294,23610,pensativas,sadness
11295,23612,perdiendas,anger
11296,23614,pereciendas,fear
11297,23616,perezosas,disgust
11298,23617,Perfectas,anticipation
11299,23620,perforadas,anger
11300,23621,pericios,trust
11301,23622,periódicas,fear
11302,23623,periodismas,trust
11303,23624,perjurias,fear
11304,23626,permutos,trust
11305,23627,perniciosas,anger
11306,23630,perros,anger
11307,23634,perreros,sadness
11308,23635,perritas,anticipation
11309,23637,perro chinas,joy
11310,23638,perseguidas,fear
11311,23639,personalizadas,joy
11312,23640,perspectivos,anticipation
11313,23643,perturbadas,anger
11314,23645,perversas,anger
11315,23648,pervertidas,anger
11316,23651,pesadillos,anger
11317,23655,pesadas,fear
11318,23656,pesca con caños,anticipation
11319,23657,pesimismas,anger
11320,23660,pesimistos,fear
11321,23662,pesas,anticipation
11322,23671,pestilencios,disgust
11323,23673,petardas,anger
11324,23677,petrificadas,fear
11325,23678,petróleas,disgust
11326,23679,phas,joy
11327,23680,piadosas,disgust
11328,23687,picaduros,anger
11329,23689,piedros,anger
11330,23690,pilotas,trust
11331,23691,pinchazas,anger
11332,23696,pinas,sadness
11333,23697,pintorescas,joy
11334,23700,piojas,disgust
11335,23701,piratos,anger
11336,23702,pisoteadas,anger
11337,23703,pistos,anticipation
11338,23705,pistolos,anger
11339,23707,Plagos,disgust
11340,23708,plagos,disgust
11341,23713,plagias,disgust
11342,23714,planeas,anticipation
11343,23716,platijos,fear
11344,23719,playos,joy
11345,23720,plomados,fear
11346,23721,pobrezos,anger
11347,23725,poco dispuestas,anger
11348,23726,poco pagadas,anger
11349,23728,poco realistos,sadness
11350,23729,poco rigurosas,disgust
11351,23730,poderosas,anger
11352,23740,podridas,disgust
11353,23744,políticos,anger
11354,23746,policíos,fear
11355,23752,poligamios,disgust
11356,23753,polias,fear
11357,23756,pólvoros,fear
11358,23757,pomposas,disgust
11359,23758,poner en peligras,anger
11360,23762,por últimas,anticipation
11361,23763,por mal caminas,fear
11362,23764,pornografíos,disgust
11363,23766,porteras,disgust
11364,23767,poseídas,anger
11365,23770,positivas,joy
11366,23771,póstumas,sadness
11367,23772,prácticos,anticipation
11368,23773,precarias,anticipation
11369,23776,precedencios,trust
11370,23777,preciosas,anticipation
11371,23780,precipicias,fear
11372,23781,precisas,trust
11373,23782,Predicamentas,fear
11374,23783,prematuras,surprise
11375,23784,premeditadas,fear
11376,23785,premias,anticipation
11377,23790,preocupadas,fear
11378,23794,preparadas,anticipation
11379,23796,preparatorias,anticipation
11380,23797,preponderancios,trust
11381,23799,presagias,anticipation
11382,23801,presentos,joy
11383,23802,presentimientas,anticipation
11384,23804,preservativas,anticipation
11385,23808,presidentos,trust
11386,23811,prestigias,joy
11387,23815,prestas,joy
11388,23817,presuntuosas,anger
11389,23819,presupuestas,trust
11390,23820,pretendiendas,anger
11391,23821,prevenidas,anticipation
11392,23826,preventivas,anger
11393,23830,Primogénitas,anticipation
11394,23833,princesos,joy
11395,23834,principescas,anticipation
11396,23838,prisos,anticipation
11397,23842,prisioneras,anger
11398,23846,privadas,sadness
11399,23848,privilegiadas,joy
11400,23850,privilegias,trust
11401,23851,probadas,trust
11402,23852,problemos,fear
11403,23854,procedimientas,fear
11404,23855,prodigiosas,surprise
11405,23856,proféticas,anticipation
11406,23857,profanas,anger
11407,23858,profecíos,anticipation
11408,23859,profetos,anticipation
11409,23861,profilácticas,anticipation
11410,23863,profundas,trust
11411,23864,progresivas,anticipation
11412,23865,Progresas,anticipation
11413,23867,prohibidas,anger
11414,23870,prólogas,anticipation
11415,23871,promesos,joy
11416,23875,prometidas,anticipation
11417,23878,pronósticas,anticipation
11418,23883,propicias,anticipation
11419,23885,propósitas,joy
11420,23886,prósperas,anticipation
11421,23889,prostitutos,disgust
11422,23890,protegidas,trust
11423,23891,pruebos,trust
11424,23892,psicológicas,fear
11425,23893,psiquiatros,fear
11426,23894,puñalados,anger
11427,23898,puñetazas,anger
11428,23902,publicitadas,fear
11429,23905,puestas,disgust
11430,23906,pulgos,disgust
11431,23907,pullos,anger
11432,23910,pulpas,disgust
11433,23911,pumos,fear
11434,23913,punitivas,anger
11435,23916,punto de referencios,trust
11436,23917,punto muertas,anger
11437,23919,purezos,surprise
11438,23920,purgos,fear
11439,23921,purgatorias,disgust
11440,23923,puras,joy
11441,23924,putos,anger
11442,23927,putativas,trust
11443,23928,químicas,trust
11444,23929,que se acercos,anticipation
11445,23930,quejos,anger
11446,23936,quejumbrosas,anger
11447,23937,quemadas,disgust
11448,23938,queridas,joy
11449,23941,querosenas,fear
11450,23942,quimeros,fear
11451,23944,quisquillosas,anger
11452,23946,raídas,sadness
11453,23947,rabios,anger
11454,23948,rabietos,anger
11455,23955,radioactivas,fear
11456,23956,rápidas,sadness
11457,23958,rígidas,trust
11458,23959,rítmicas,joy
11459,23961,ralladas,anger
11460,23962,rameros,disgust
11461,23963,ramas,joy
11462,23965,rancias,disgust
11463,23967,raptas,anticipation
11464,23969,rarezos,disgust
11465,23973,Rasgadas,sadness
11466,23974,ratos,disgust
11467,23976,reacias,fear
11468,23977,recaídos,fear
11469,23979,recadas,anticipation
11470,23981,recargas,anger
11471,23985,rechazadas,sadness
11472,23992,rechonchas,anticipation
11473,23993,recién llegadas,fear
11474,23995,recompensos,anticipation
11475,23999,recordandas,joy
11476,24000,recreativas,anticipation
11477,24002,redimidas,joy
11478,24003,reembolsas,trust
11479,24004,reflejas,surprise
11480,24005,reflujas,disgust
11481,24006,reforzamientas,trust
11482,24007,refrescadas,joy
11483,24008,refugiadas,sadness
11484,24009,refugias,trust
11485,24011,regañas,anger
11486,24016,regalas,anticipation
11487,24019,regatos,anticipation
11488,24020,regimientas,fear
11489,24021,registras,trust
11490,24022,reglos,fear
11491,24024,regocijas,joy
11492,24026,reincidencios,anger
11493,24029,rejillos,anger
11494,24031,relacionadas,trust
11495,24032,relámpagas,anger
11496,24035,relajadas,joy
11497,24036,relativas,trust
11498,24037,reluctancios,disgust
11499,24038,remansas,sadness
11500,24039,remedias,anticipation
11501,24042,remordimientas,sadness
11502,24043,renacimientas,anticipation
11503,24046,rendir cultas,anticipation
11504,24050,renegadas,anger
11505,24051,renuncios,anger
11506,24052,repentinas,surprise
11507,24053,reporteras,trust
11508,24054,represalios,anger
11509,24057,representandas,anticipation
11510,24058,reprimendos,anger
11511,24059,reproductivas,joy
11512,24060,repudias,anger
11513,24062,repugnancios,anger
11514,24066,repulsivas,disgust
11515,24067,requisito previas,anticipation
11516,24068,resbaladizas,fear
11517,24069,resentidas,anger
11518,24070,resentimientas,anger
11519,24074,resignadas,sadness
11520,24075,resistencios,anger
11521,24077,resistiendas,anger
11522,24080,resistir os,anticipation
11523,24082,respetadas,trust
11524,24083,respetuosas,trust
11525,24084,respiraderas,anger
11526,24085,respiras,joy
11527,24087,restaurativas,anticipation
11528,24090,resultadas,anticipation
11529,24091,retas,anger
11530,24093,retrasadas,anger
11531,24094,reumatismas,anger
11532,24097,reunidas,joy
11533,24098,reveladas,trust
11534,24099,reventadas,anger
11535,24101,reverencios,joy
11536,24103,reverendas,joy
11537,24104,revoltosas,anger
11538,24107,revueltos,anger
11539,24109,rezagadas,anger
11540,24113,rezandas,fear
11541,24114,ridículas,anger
11542,24119,riendas,joy
11543,24121,riesgas,anticipation
11544,24123,rifos,anticipation
11545,24125,riquezos,joy
11546,24127,risos,anticipation
11547,24132,risillos,joy
11548,24133,risitos,anticipation
11549,24137,ritmas,fear
11550,24139,robadas,anger
11551,24140,robandas,disgust
11552,24142,robas,anger
11553,24150,románticas,anticipation
11554,24153,romanticismas,joy
11555,24154,ronroneas,joy
11556,24157,rostras,trust
11557,24158,rotas,anger
11558,24161,rubios,anger
11559,24162,rudos,sadness
11560,24163,rugidas,anger
11561,24165,ruidosas,anger
11562,24166,ruinos,anger
11563,24173,ruinosas,anger
11564,24177,ruletos,anticipation
11565,24178,rupturos,anger
11566,24186,rutinos,trust
11567,24187,rutina de ejercicias,joy
11568,24188,sabiduríos,joy
11569,24190,sabias,trust
11570,24191,sabrosas,joy
11571,24193,sacerdocias,anticipation
11572,24197,sacrificias,anger
11573,24203,sacudidos,fear
11574,24205,sépticas,disgust
11575,24206,sínodas,trust
11576,24207,síntomos,fear
11577,24208,súplicos,trust
11578,24209,Sagrada Escrituros,joy
11579,24211,salarias,anticipation
11580,24218,salivos,anticipation
11581,24219,salmas,joy
11582,24221,saltas,trust
11583,24222,saludadas,joy
11584,24223,saludas,joy
11585,24226,salvadas,disgust
11586,24227,salvaguardios,trust
11587,24228,salvajismas,anger
11588,24230,sangríos,disgust
11589,24233,sangrientas,anger
11590,24241,sanguinarias,anger
11591,24244,sanas,joy
11592,24250,santuarias,anticipation
11593,24253,sapas,disgust
11594,24254,sarcasmas,anger
11595,24257,sarcomos,fear
11596,24259,satánicas,anger
11597,24260,satisfactorias,joy
11598,24261,satisfechas,joy
11599,24263,saturadas,disgust
11600,24264,savios,sadness
11601,24265,se avecinos,fear
11602,24266,señuelas,surprise
11603,24267,secretas,surprise
11604,24270,sectarias,anger
11605,24272,secuestradas,fear
11606,24273,secuestras,fear
11607,24277,secundarias,trust
11608,24278,seguras,joy
11609,24282,sellas,trust
11610,24283,selvos,fear
11611,24284,senadas,trust
11612,24285,sencillas,joy
11613,24287,sensibleras,joy
11614,24288,sentidas,joy
11615,24291,separatistos,anger
11616,24293,septicemios,fear
11617,24295,serenas,joy
11618,24297,Servicias,joy
11619,24298,servilletos,sadness
11620,24299,sesentos,joy
11621,24300,sesgadas,anger
11622,24302,severas,anger
11623,24307,sexas,anticipation
11624,24310,si solas,sadness
11625,24311,siestos,joy
11626,24312,sigilas,surprise
11627,24313,significativas,joy
11628,24314,silabos,fear
11629,24315,silbidas,anger
11630,24317,silencias,joy
11631,24318,simetríos,joy
11632,24320,simpáticas,fear
11633,24324,simpatíos,sadness
11634,24325,sin alguna dudos,anticipation
11635,24327,sin almos,disgust
11636,24330,sin defensos,surprise
11637,24331,sin esperanzos,fear
11638,24334,sin fondas,fear
11639,24335,sin importancios,sadness
11640,24336,sin mierdos,fear
11641,24337,sin sentidas,anger
11642,24343,sin vidos,fear
11643,24345,sinérgicas,trust
11644,24346,sinceras,anticipation
11645,24351,sinfoníos,anticipation
11646,24353,siniestras,anger
11647,24356,sinónimas,fear
11648,24358,sinvergÃÂ¼enzos,anger
11649,24362,sirenos,fear
11650,24363,sistemos,trust
11651,24364,Smas,anticipation
11652,24368,soñadas,fear
11653,24369,soberanas,trust
11654,24370,sobornas,disgust
11655,24371,sobrecargos,sadness
11656,24372,sobremarchos,fear
